section ,searched ,terms ,title ,authors ,published ,database,source,url
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),"Usability, accessibility and ambient-assisted living: a systematic literature review","A Queirós, A Silva, J Alvarelhão, NP Rocha… - Universal Access in the …, 2015 - Springer",,Google Scholar,http://link.springer.com/article/10.1007/s10209-013-0328-x,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Multimodal wireless sensor network-based ambient assisted living in real homes with multiple residents,"C Tunca, H Alemdar, H Ertan, OD Incel, C Ersoy - Sensors, 2014 - mdpi.com",,Google Scholar,http://www.mdpi.com/1424-8220/14/6/9692/htm,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Evaluation of localization and activity recognition systems for ambient assisted living: The experience of the 2012 EvAAL competition,"JA Álvarez-García, P Barsocchi… - … Ambient Intelligence …, 2013 - content.iospress.com",,Google Scholar,http://content.iospress.com/articles/journal-of-ambient-intelligence-and-smart-environments/ais192,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),Forecasting the behavior of an elderly using wireless sensors data in a smart home,"NK Suryadevara, SC Mukhopadhyay, R Wang… - … of Artificial Intelligence, 2013 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0952197613001553,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A survey on ambient intelligence in healthcare,"G Acampora, DJ Cook, P Rashidi… - Proceedings of the …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6579688/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A lightweight framework for transparent cross platform communication of controller data in ambient assisted living environments,"EI Konstantinidis, PE Antoniou, G Bamparopoulos… - Information …, 2015 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0020025514011906,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A cloud-based Internet of Things platform for ambient assisted living,"J Cubo, A Nieto, E Pimentel - Sensors, 2014 - mdpi.com",,Google Scholar,http://www.mdpi.com/1424-8220/14/8/14070/htm,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A fuzzy logic-based system for indoor localization using WiFi in ambient intelligent environments,"T Garcia-Valverde, A Garcia-Sola… - … on Fuzzy Systems, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6355649/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"care,elderly,assisted living,assistive",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (care OR elderly OR assisted living OR assistive),A context-aware approach for long-term behavioural change detection and abnormality prediction in ambient assisted living,"ARM Forkan, I Khalil, Z Tari, S Foufou, A Bouras - Pattern Recognition, 2015 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0031320314002660,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28care+OR+elderly+OR+assisted+living+OR+assistive%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),A survey on ambient intelligence in healthcare,"G Acampora, DJ Cook, P Rashidi… - Proceedings of the …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6579688/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Handbook of ambient assisted living,"JC Augusto, M Huch, A Kameas, J Maitland… - 2012 - pdfs.semanticscholar.org",,Google Scholar,https://pdfs.semanticscholar.org/a864/76064cc0bc38a65edb486d61a04ebbaf4504.pdf,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),A survey on ambient-assisted living tools for older adults,"P Rashidi, A Mihailidis - IEEE journal of biomedical and health …, 2013 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6399501/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"Ambient assisted living healthcare frameworks, platforms, standards, and quality attributes","M Memon, SR Wagner, CF Pedersen, FHA Beevi… - Sensors, 2014 - mdpi.com",,Google Scholar,http://www.mdpi.com/1424-8220/14/3/4312/htm,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),A case-driven ambient intelligence system for elderly in-home assistance applications,"F Zhou, JR Jiao, S Chen… - IEEE Transactions on …, 2011 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/5504187/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),RFID technology for IoT-based personal healthcare in smart spaces,"S Amendola, R Lodato, S Manzari… - IEEE Internet of …, 2014 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6780609/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"Ambient air pollution, climate change, and population health in China","H Kan, R Chen, S Tong - Environment international, 2012 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0160412011000535,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Health impact assessment of a reduction in ambient PM 2.5 levels in Spain,"E Boldo, C Linares, J Lumbreras, R Borge… - Environment …, 2011 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0160412010002035,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),How smart is your home?,"DJ Cook - Science, 2012 - science.sciencemag.org",,Google Scholar,http://science.sciencemag.org/content/335/6076/1579.short,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Estimating the national public health burden associated with exposure to ambient PM2. 5 and ozone,"N Fann, AD Lamson, SC Anenberg, K Wesson… - Risk …, 2012 - Wiley Online Library",,Google Scholar,http://onlinelibrary.wiley.com/doi/10.1111/j.1539-6924.2011.01630.x/full,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),An IoT-aware architecture for smart healthcare systems,"L Catarinucci, D De Donno, L Mainetti… - IEEE Internet of …, 2015 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/7070665/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"A review of smart homes—Past, present, and future","MR Alam, MBI Reaz, MAM Ali - IEEE Transactions on Systems …, 2012 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6177682/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Discovering activities to recognize and track in a smart environment,"P Rashidi, DJ Cook, LB Holder… - IEEE transactions on …, 2011 - ieeexplore.ieee.org",,Google Scholar,http://ieeexplore.ieee.org/abstract/document/5560652/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"Conceptualizing smart city with dimensions of technology, people, and institutions","T Nam, TA Pardo - Proceedings of the 12th annual international digital …, 2011 - dl.acm.org",,Google Scholar,http://dl.acm.org/citation.cfm?id=2037602,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Handbook of human factors and ergonomics,G Salvendy - 2012 - books.google.com,,Google Scholar,https://books.google.co.uk/books?hl=en&lr=&id=WxJVNLzvRVUC&oi=fnd&pg=PA3&dq=(ambient+intelligence+OR+ambient+system+OR+smart+environment)+AND+(healthcare+OR+health+OR+medical)&ots=pYlkGURAhb&sig=SAW7L-1oGowVzWAUGcVTNTiJcHY,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Impact of ambient temperature on children's health: a systematic review,"Z Xu, RA Etzel, H Su, C Huang, Y Guo, S Tong - Environmental research, 2012 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0013935112001983,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Ambient Assisted Living system for in-home monitoring of healthy independent elders,"JA Botia, A Villa, J Palma - Expert Systems with Applications, 2012 - Elsevier",,Google Scholar,http://www.sciencedirect.com/science/article/pii/S095741741200173X,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Long term exposure to ambient air pollution and incidence of acute coronary events: prospective cohort study and meta-analysis in 11 European cohorts from …,"G Cesaroni, F Forastiere, M Stafoggia, ZJ Andersen… - Bmj, 2014 - bmj.com",,Google Scholar,http://www.bmj.com/content/348/bmj.f7412.pdf+html,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
